ModelID,OncotreeLineage,mbd4_status,DRUG_NAME,rnf_low_parp_high_expr_proxy,rnf_low_parp_high_proxy,z,auc,n
ACH-000099,Peripheral Nervous System,WT_no_MBD4_record,Talazoparib,False,False,-1.219192,0.652823,1
ACH-000866,Lung,WT_no_MBD4_record,Talazoparib,False,False,-1.214387,0.656668,1
ACH-000803,Lung,WT_no_MBD4_record,Talazoparib,False,False,-1.183233,0.661088,1
ACH-000120,Peripheral Nervous System,WT_no_MBD4_record,Talazoparib,False,False,-1.144315,0.669878,1
ACH-000048,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-1.106906,0.688451,1
ACH-000259,Peripheral Nervous System,WT_no_MBD4_record,Talazoparib,False,False,-1.076373,0.707952,1
ACH-000211,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-1.073367,0.696561,1
ACH-001489,Lung,WT_no_MBD4_record,Talazoparib,False,False,-1.072044,0.693608,1
ACH-001526,Bone,WT_no_MBD4_record,Talazoparib,False,False,-1.044348,0.703698,1
ACH-000953,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-1.04381,0.694026,1
ACH-002290,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-1.021792,0.707165,1
ACH-000376,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-1.012751,0.696029,1
ACH-000004,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-1.003262,0.73728,1
ACH-000074,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-1.001754,0.717475,1
ACH-000780,Lung,WT_no_MBD4_record,Talazoparib,False,False,-1.00067,0.714057,1
ACH-000372,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.993467,0.733975,1
ACH-000738,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-0.979909,0.685232,1
ACH-000187,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.965657,0.729476,1
ACH-001400,Vulva/Vagina,WT_no_MBD4_record,Talazoparib,False,False,-0.96511,0.725015,1
ACH-000657,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,True,False,-0.963965,0.708237,1
ACH-000973,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,-0.927084,0.732105,1
ACH-000168,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.892933,0.751802,1
ACH-000913,Uterus,WT_no_MBD4_record,Talazoparib,False,False,-0.883163,0.75127,1
ACH-000911,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,-0.877864,0.720558,1
ACH-000132,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.877846,0.725621,1
ACH-000750,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.848825,0.746201,1
ACH-000092,Pleura,WT_no_MBD4_record,Talazoparib,False,False,-0.845905,0.710132,1
ACH-000101,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.825944,0.787957,2
ACH-000146,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.825523,0.761303,1
ACH-000227,Peripheral Nervous System,WT_no_MBD4_record,Talazoparib,False,False,-0.816868,0.726498,1
ACH-000174,Thyroid,WT_no_MBD4_record,Talazoparib,False,False,-0.807257,0.751101,1
ACH-000977,Prostate,WT_no_MBD4_record,Talazoparib,False,False,-0.776645,0.749253,1
ACH-000688,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.753367,0.764975,1
ACH-002283,Peripheral Nervous System,WT_no_MBD4_record,Talazoparib,False,False,-0.731215,0.758047,1
ACH-000273,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-0.731073,0.785178,1
ACH-000394,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.727346,0.763147,1
ACH-000219,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.726255,0.769615,1
ACH-000935,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.716463,0.775894,1
ACH-000506,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.698774,0.777795,1
ACH-001702,Soft Tissue,WT_no_MBD4_record,Talazoparib,False,False,-0.651092,0.760682,1
ACH-000763,Lymphoid,WT_no_MBD4_record,Talazoparib,True,False,-0.64956,0.830987,1
ACH-000947,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.633627,0.778042,1
ACH-000827,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.610604,0.787291,1
ACH-001528,Thyroid,WT_no_MBD4_record,Talazoparib,False,False,-0.609841,0.804881,1
ACH-000929,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.597568,0.81043,1
ACH-000966,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.594175,0.772209,1
ACH-000198,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.576242,0.854813,1
ACH-000354,Pancreas,WT_no_MBD4_record,Talazoparib,False,False,-0.569671,0.785461,1
ACH-000378,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.559682,0.791735,1
ACH-000832,Head and Neck,WT_no_MBD4_record,Talazoparib,False,False,-0.558752,0.798059,1
ACH-000713,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.5317,0.800835,1
ACH-000749,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.52585,0.815731,1
ACH-000767,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.523787,0.843028,1
ACH-000958,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.518535,0.793573,1
ACH-000129,Cervix,WT_no_MBD4_record,Talazoparib,False,False,-0.508221,0.825485,1
ACH-000670,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.500903,0.84077,1
ACH-001442,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.488449,0.805438,1
ACH-000696,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.486046,0.843573,1
ACH-000781,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.482871,0.791858,1
ACH-000323,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-0.46767,0.827079,1
ACH-000792,Kidney,WT_no_MBD4_record,Talazoparib,False,False,-0.467658,0.831431,1
ACH-000062,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.456217,0.835144,1
ACH-000754,Lymphoid,WT_no_MBD4_record,Talazoparib,True,False,-0.447331,0.862962,1
ACH-000040,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-0.434535,0.795158,1
ACH-000846,Head and Neck,WT_no_MBD4_record,Talazoparib,False,False,-0.431918,0.83739,1
ACH-000373,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.42645,0.874562,1
ACH-000334,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.411308,0.844423,1
ACH-000957,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.409845,0.811274,1
ACH-000375,Kidney,WT_no_MBD4_record,Talazoparib,False,False,-0.405134,0.820422,1
ACH-000053,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.391016,0.867099,1
ACH-001333,Cervix,WT_no_MBD4_record,Talazoparib,False,False,-0.376311,0.842244,1
ACH-001274,Soft Tissue,WT_no_MBD4_record,Talazoparib,False,False,-0.371818,0.831333,1
ACH-000568,Breast,WT_no_MBD4_record,Talazoparib,False,False,-0.366639,0.819288,1
ACH-000525,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.360175,0.898638,1
ACH-000366,Peripheral Nervous System,WT_no_MBD4_record,Talazoparib,False,False,-0.347771,0.864911,1
ACH-000581,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,-0.339241,0.885634,1
ACH-000320,Pancreas,WT_no_MBD4_record,Talazoparib,False,False,-0.337748,0.825605,1
ACH-000651,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.332817,0.816823,1
ACH-000365,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.316629,0.903732,1
ACH-000698,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.315458,0.849165,1
ACH-000336,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.314457,0.873978,1
ACH-000570,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-0.304029,0.846021,1
ACH-000433,Kidney,WT_no_MBD4_record,Talazoparib,False,False,-0.291203,0.804731,1
ACH-000295,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.278191,0.891999,1
ACH-000142,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,-0.278064,0.865949,1
ACH-000903,Thyroid,WT_no_MBD4_record,Talazoparib,False,False,-0.275321,0.851727,1
ACH-000050,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.269486,0.889231,1
ACH-000488,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,-0.263714,0.882216,1
ACH-000905,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,-0.259668,0.850987,1
ACH-000983,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.258094,0.893963,1
ACH-000116,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.252728,0.855296,1
ACH-000778,Head and Neck,WT_no_MBD4_record,Talazoparib,False,False,-0.248111,0.871048,1
ACH-000383,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,-0.24714,0.830875,1
ACH-000348,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.238066,0.879141,1
ACH-000843,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.232675,0.863136,1
ACH-000046,Kidney,WT_no_MBD4_record,Talazoparib,False,False,-0.231609,0.830154,1
ACH-000416,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.224534,0.869348,1
ACH-000496,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.22416,0.884758,1
ACH-000301,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,-0.216502,0.914816,1
ACH-000411,Kidney,WT_no_MBD4_record,Talazoparib,False,False,-0.208911,0.858475,1
ACH-000359,Bone,WT_no_MBD4_record,Talazoparib,False,False,-0.205404,0.859448,1
ACH-000469,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-0.201151,0.857134,1
ACH-000399,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.200305,0.858219,1
ACH-002215,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.189055,0.938077,1
ACH-000955,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.187679,0.85876,1
ACH-000457,Kidney,WT_no_MBD4_record,Talazoparib,False,False,-0.185603,0.83962,1
ACH-000360,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.182729,0.85999,1
ACH-000861,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.178786,0.838179,1
ACH-000948,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,-0.164688,0.878587,1
ACH-000196,Breast,WT_no_MBD4_record,Talazoparib,False,True,-0.163762,0.850835,1
ACH-000756,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,-0.159821,0.900351,1
ACH-000716,Thyroid,WT_no_MBD4_record,Talazoparib,False,False,-0.159625,0.814106,1
ACH-000401,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.155983,0.876577,1
ACH-000652,Pancreas,WT_no_MBD4_record,Talazoparib,False,False,-0.1557,0.836624,1
ACH-000937,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,-0.139486,0.906591,1
ACH-000699,Breast,WT_no_MBD4_record,Talazoparib,False,False,-0.132291,0.869362,1
ACH-001715,Bone,WT_no_MBD4_record,Talazoparib,False,False,-0.13166,0.864813,1
ACH-000429,Kidney,WT_no_MBD4_record,Talazoparib,False,False,-0.130301,0.872332,1
ACH-000969,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.127496,0.873977,1
ACH-000932,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,-0.123372,0.897551,1
ACH-000871,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.11066,0.915705,1
ACH-000906,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,-0.104051,0.876638,1
ACH-000633,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,True,-0.098617,0.851095,1
ACH-000358,Lung,WT_no_MBD4_record,Talazoparib,False,True,-0.070767,0.887722,1
ACH-000986,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.066356,0.903508,1
ACH-000395,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.061599,0.867311,1
ACH-000580,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.061182,0.883263,1
ACH-000814,Skin,WT_no_MBD4_record,Talazoparib,False,False,-0.054908,0.870849,1
ACH-000228,Head and Neck,WT_no_MBD4_record,Talazoparib,False,False,-0.046156,0.922812,1
ACH-000900,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.041929,0.910873,1
ACH-000681,Lung,WT_no_MBD4_record,Talazoparib,False,False,-0.028078,0.876879,1
ACH-000381,Bowel,WT_no_MBD4_record,Talazoparib,False,False,-0.012961,0.894733,1
ACH-000589,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.005281,0.90093,1
ACH-000248,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.013938,0.912385,1
ACH-000748,Bone,WT_no_MBD4_record,Talazoparib,False,False,0.018253,0.883271,1
ACH-000644,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.02326,0.83688,1
ACH-000704,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,0.023369,0.88156,1
ACH-000318,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.027804,0.915193,1
ACH-000624,Breast,WT_no_MBD4_record,Talazoparib,False,True,0.029399,0.927581,1
ACH-000355,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.033031,0.932015,1
ACH-000802,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,0.033775,0.915767,1
ACH-000008,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.035959,0.886567,1
ACH-000522,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,0.046999,0.904598,1
ACH-000263,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,0.06356,0.952619,1
ACH-000997,Bowel,WT_no_MBD4_record,Talazoparib,False,False,0.072517,0.910419,1
ACH-001543,Head and Neck,WT_no_MBD4_record,Talazoparib,False,False,0.078712,0.925025,1
ACH-000486,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,0.082099,0.921226,1
ACH-000024,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,0.083218,0.953249,1
ACH-000662,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.083529,0.888619,1
ACH-000508,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.084419,0.910328,1
ACH-000915,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.094151,0.91149,1
ACH-000439,Myeloid,WT_no_MBD4_record,Talazoparib,False,False,0.100455,0.934384,1
ACH-000840,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.10063,0.884564,1
ACH-001704,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.102385,0.884508,1
ACH-002214,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,0.104613,0.953694,2
ACH-000766,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.106299,0.9006,1
ACH-000030,Lung,WT_no_MBD4_record,Talazoparib,False,True,0.108849,0.902068,1
ACH-000811,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,0.110039,0.856561,1
ACH-000805,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.113706,0.890196,1
ACH-000447,Lung,WT_no_MBD4_record,Talazoparib,False,True,0.114625,0.865517,1
ACH-000207,Head and Neck,WT_no_MBD4_record,Talazoparib,False,False,0.132983,0.923357,1
ACH-000800,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.149375,0.928032,1
ACH-000572,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.157672,0.918477,1
ACH-001227,Head and Neck,WT_no_MBD4_record,Talazoparib,False,False,0.161781,0.889796,1
ACH-000191,Thyroid,WT_no_MBD4_record,Talazoparib,False,False,0.169215,0.920352,1
ACH-000456,Thyroid,WT_no_MBD4_record,Talazoparib,False,False,0.175907,0.904335,1
ACH-000647,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.17803,0.894539,1
ACH-000437,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,0.189613,0.887535,1
ACH-000201,Kidney,WT_no_MBD4_record,Talazoparib,False,False,0.189632,0.892475,1
ACH-000249,Bowel,WT_no_MBD4_record,Talazoparib,False,False,0.196175,0.861832,1
ACH-000817,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,0.204654,0.960292,1
ACH-000979,Prostate,WT_no_MBD4_record,Talazoparib,False,False,0.20638,0.907317,1
ACH-000221,Liver,WT_no_MBD4_record,Talazoparib,False,False,0.210279,0.916655,1
ACH-001519,Bone,WT_no_MBD4_record,Talazoparib,False,False,0.213417,0.873566,1
ACH-000665,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.218618,0.911644,1
ACH-000945,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.22587,0.937674,1
ACH-000476,Liver,WT_no_MBD4_record,Talazoparib,False,False,0.22656,0.901135,1
ACH-000880,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.228069,0.932634,1
ACH-000504,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,0.23436,0.901268,1
ACH-000849,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.239735,0.92237,1
ACH-000810,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.242455,0.921794,1
ACH-000924,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.254957,0.932826,1
ACH-000939,Uterus,WT_no_MBD4_record,Talazoparib,False,False,0.255826,0.938771,1
ACH-000530,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.258782,0.927062,1
ACH-001336,Cervix,WT_no_MBD4_record,Talazoparib,False,False,0.261953,0.924409,1
ACH-000679,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.263704,0.907196,1
ACH-000265,Pancreas,WT_no_MBD4_record,Talazoparib,False,False,0.268315,0.949961,1
ACH-000714,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,0.270959,0.950289,1
ACH-000720,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,0.271121,0.909663,1
ACH-001334,Cervix,WT_no_MBD4_record,Talazoparib,False,False,0.271731,0.94703,1
ACH-000408,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,True,0.272424,0.915596,1
ACH-000694,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.275241,0.937355,1
ACH-001401,Adrenal Gland,WT_no_MBD4_record,Talazoparib,False,False,0.27613,0.943121,1
ACH-000974,Uterus,WT_no_MBD4_record,Talazoparib,False,False,0.284886,0.944286,1
ACH-000819,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,0.2882,0.934821,1
ACH-000729,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.288618,0.945119,1
ACH-000649,Kidney,WT_no_MBD4_record,Talazoparib,False,False,0.300752,0.927486,1
ACH-000054,Soft Tissue,WT_no_MBD4_record,Talazoparib,False,False,0.310644,0.912471,1
ACH-000587,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.312945,0.914762,1
ACH-000021,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.316326,0.863698,1
ACH-000667,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.31672,0.931159,1
ACH-000668,Breast,WT_no_MBD4_record,Talazoparib,False,True,0.32386,0.946843,1
ACH-000790,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.328046,0.956425,1
ACH-000776,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,True,0.335583,0.922624,1
ACH-000450,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.339142,0.936471,1
ACH-000680,Bowel,WT_no_MBD4_record,Talazoparib,False,False,0.33946,0.921323,1
ACH-000438,Lung,WT_no_MBD4_record,Talazoparib,False,True,0.344528,0.902951,1
ACH-000001,Ovary/Fallopian Tube,WT_no_MBD4_record,Talazoparib,False,False,0.354945,0.940802,1
ACH-000075,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,0.356262,0.923558,1
ACH-000098,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,0.358744,0.929974,1
ACH-000452,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.359638,0.914589,1
ACH-000144,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.359999,0.935753,1
ACH-000335,Pleura,WT_no_MBD4_record,Talazoparib,False,False,0.360413,0.93471,1
ACH-001398,Kidney,WT_no_MBD4_record,Talazoparib,False,False,0.360936,0.921514,1
ACH-000768,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.362434,0.941265,1
ACH-001674,Peripheral Nervous System,WT_no_MBD4_record,Talazoparib,False,False,0.384411,0.953122,1
ACH-000878,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.392107,0.933247,1
ACH-000867,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.398127,0.949547,1
ACH-000311,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.399549,0.959296,1
ACH-000470,Bowel,WT_no_MBD4_record,Talazoparib,False,False,0.3998,0.931467,1
ACH-000759,Breast,WT_no_MBD4_record,Talazoparib,False,True,0.410608,0.869623,1
ACH-000841,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.41245,0.913673,1
ACH-000276,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.413915,0.924784,1
ACH-000622,CNS/Brain,WT_no_MBD4_record,Talazoparib,True,False,0.416881,0.91869,1
ACH-000427,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.420149,0.894948,1
ACH-000879,Uterus,WT_no_MBD4_record,Talazoparib,False,False,0.420884,0.951417,1
ACH-000965,Uterus,WT_no_MBD4_record,Talazoparib,False,False,0.422883,0.945177,1
ACH-000643,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.429855,0.933371,1
ACH-000250,Kidney,WT_no_MBD4_record,Talazoparib,False,False,0.432887,0.932066,1
ACH-000117,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.437004,0.937249,1
ACH-000403,Bowel,WT_no_MBD4_record,Talazoparib,False,False,0.437846,0.894358,1
ACH-000288,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.439279,0.914159,1
ACH-000247,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,True,0.441401,0.912428,1
ACH-000493,Liver,WT_no_MBD4_record,Talazoparib,False,False,0.449047,0.926247,1
ACH-000976,Biliary Tract,WT_no_MBD4_record,Talazoparib,False,False,0.456105,0.916874,1
ACH-000374,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.465863,0.928465,1
ACH-000693,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.468599,0.967817,1
ACH-000855,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.469613,0.943218,1
ACH-000917,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.469892,0.964286,1
ACH-000585,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.476879,0.936503,1
ACH-000943,Bowel,WT_no_MBD4_record,Talazoparib,False,False,0.494373,0.959883,1
ACH-001711,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,0.496018,0.958386,1
ACH-001680,Lymphoid,WT_no_MBD4_record,Talazoparib,True,False,0.500429,0.972672,1
ACH-000356,Esophagus/Stomach,WT_no_MBD4_record,Talazoparib,False,False,0.502311,0.921693,1
ACH-000090,Prostate,WT_no_MBD4_record,Talazoparib,False,False,0.502965,0.915153,1
ACH-000930,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.508672,0.948602,1
ACH-000264,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.51022,0.916557,1
ACH-000573,Breast,WT_no_MBD4_record,Talazoparib,False,False,0.51028,0.93193,1
ACH-000243,Pancreas,WT_no_MBD4_record,Talazoparib,False,False,0.514022,0.947514,1
ACH-000655,CNS/Brain,WT_no_MBD4_record,Talazoparib,False,False,0.516804,0.937446,1
ACH-000298,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.517617,0.964085,1
ACH-000838,Lymphoid,WT_no_MBD4_record,Talazoparib,False,False,0.521142,0.980797,1
ACH-000473,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,0.526248,0.953369,1
ACH-000769,Lung,WT_no_MBD4_record,Talazoparib,False,False,0.528087,0.942283,1
ACH-000730,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.528561,0.942594,1
ACH-000830,Lung,WT_no_MBD4_record,Talazoparib,False,True,0.537926,0.962353,1
ACH-000882,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.544348,0.963294,1
ACH-000440,Lymphoid,WT_no_MBD4_record,Talazoparib,True,False,0.553527,0.956296,1
ACH-000421,Bowel,WT_no_MBD4_record,Talazoparib,False,False,0.555904,0.93995,1
ACH-000304,Skin,WT_no_MBD4_record,Talazoparib,False,False,0.558052,0.926234,1
ACH-000410,Bone,WT_no_MBD4_record,Talazoparib,False,False,0.558771,0.952346,1
ACH-000018,Bladder/Urinary Tract,WT_no_MBD4_record,Talazoparib,False,False,0.564696,0.948769,1
ACH-000620,Liver,WT_no_MBD4_record,Talazoparib,False,False,0.567512,0.940735,1
ACH-000691,Breast,WT_no_MBD4_record,Talazoparib,False,True,0.576324,0.976972,1
